dataset,energy_reduction_vs_no_cache_pct,engine,engine_gpu_joules_per_request,engine_idle_adjusted_joules_per_request,engine_mean_latency_ms,engine_p95_latency_ms,fast_exact_path_hits,hit_rate,idle_adjusted_energy_reduction_vs_no_cache_pct,model,no_cache_gpu_joules_per_request,no_cache_idle_adjusted_joules_per_request,no_cache_mean_latency_ms,no_cache_p95_latency_ms,policy_exact_total,policy_semantic_partial_total,prompt_mode,reuse_successes,reused_prefix_tokens_total,seed,semantic_blocked_by_backend_total,semantic_opportunity_plans_total,semantic_partial_hits,semantic_partial_reused_tokens_total,semantic_quality_divergence_events,semantic_quality_divergence_sum,source_json,speedup_vs_no_cache_mean,speedup_vs_no_cache_p95,wasted_compute_ratio
alpaca_eval,0.28041287363218215,frequency_speculative,102.4204765625,90.60429349944145,152.99318624238367,158.5320307967777,,0.0,0.057446755287455055,google/gemma-4-31B-it,102.708484375,90.65637264398673,153.05040235250544,158.48315540788462,,,semantic,0,0,42,,,,,,,results_blackwell_semantic_gemma31_all_engines_longprefix_n128_20260714/google_gemma-4-31B-it/semantic/seed_42/alpaca_eval/frequency_speculative/benchmark_hf_google_gemma-4-31B-it_public_dataset_alpaca_eval_semantic_cuda.json,1.0003739781589431,0.999691700228355,0.0
alpaca_eval,15.768285634874063,greedy_prefix_cache,86.5131171875,73.55759885945776,136.3319041537352,139.03437054686947,,0.9921875,18.861083105185482,google/gemma-4-31B-it,102.708484375,90.65637264398673,153.05040235250544,158.48315540788462,,,semantic,127,16256,42,,,,,,,results_blackwell_semantic_gemma31_all_engines_longprefix_n128_20260714/google_gemma-4-31B-it/semantic/seed_42/alpaca_eval/greedy_prefix_cache/benchmark_hf_google_gemma-4-31B-it_public_dataset_alpaca_eval_semantic_cuda.json,1.1226308566769343,1.139884726233639,0.0
alpaca_eval,-3.0151172698579765,native_prefix_cache,105.805265625,93.87540075159092,161.11001931994906,166.24705649082898,,1.0,-3.5508017955290514,google/gemma-4-31B-it,102.708484375,90.65637264398673,153.05040235250544,158.48315540788462,,,semantic,0,16256,42,,,,,,,results_blackwell_semantic_gemma31_all_engines_longprefix_n128_20260714/google_gemma-4-31B-it/semantic/seed_42/alpaca_eval/native_prefix_cache/benchmark_hf_google_gemma-4-31B-it_public_dataset_alpaca_eval_semantic_cuda.json,0.949974452231689,0.953299016254326,0.0
alpaca_eval,15.541992864209274,reactive_prefix_cache,86.7455390625,73.86956977933941,136.29815669492018,138.94967899250332,,0.9921875,18.516958460901744,google/gemma-4-31B-it,102.708484375,90.65637264398673,153.05040235250544,158.48315540788462,,,semantic,127,16256,42,,,,,,,results_blackwell_semantic_gemma31_all_engines_longprefix_n128_20260714/google_gemma-4-31B-it/semantic/seed_42/alpaca_eval/reactive_prefix_cache/benchmark_hf_google_gemma-4-31B-it_public_dataset_alpaca_eval_semantic_cuda.json,1.122908820367118,1.1405795001256187,0.0
alpaca_eval,-0.8087285267176831,shadow_kv,103.5391171875,92.00719710762026,153.2731484061287,158.41045715205837,,0.0,-1.4900490988518829,google/gemma-4-31B-it,102.708484375,90.65637264398673,153.05040235250544,158.48315540788462,,,semantic,0,0,42,,,,,,,results_blackwell_semantic_gemma31_all_engines_longprefix_n128_20260714/google_gemma-4-31B-it/semantic/seed_42/alpaca_eval/shadow_kv/benchmark_hf_google_gemma-4-31B-it_public_dataset_alpaca_eval_semantic_cuda.json,0.9985467379254646,1.000458923338353,0.0
alpaca_eval,13.691731893497723,shadow_kv_plus,88.6459140625,78.30594692489817,134.60000015606965,138.6526437519933,127,0.9921875,13.623339825860295,google/gemma-4-31B-it,102.708484375,90.65637264398673,153.05040235250544,158.48315540788462,127,0,semantic,127,16256,42,0,0,0,0,0,0.0,results_blackwell_semantic_gemma31_all_engines_longprefix_n128_20260714/google_gemma-4-31B-it/semantic/seed_42/alpaca_eval/shadow_kv_plus/benchmark_hf_google_gemma-4-31B-it_public_dataset_alpaca_eval_semantic_cuda.json,1.1370757962484577,1.143022960971173,0.0
alpaca_eval,12.534497286996885,shadow_kv_plus_best_latency,89.8344921875,78.6265376005734,140.1140678366346,144.80846145233954,127,0.9921875,13.269707018452245,google/gemma-4-31B-it,102.708484375,90.65637264398673,153.05040235250544,158.48315540788462,127,0,semantic,127,16256,42,0,0,0,0,0,0.0,results_blackwell_semantic_gemma31_all_engines_longprefix_n128_20260714/google_gemma-4-31B-it/semantic/seed_42/alpaca_eval/shadow_kv_plus_best_latency/benchmark_hf_google_gemma-4-31B-it_public_dataset_alpaca_eval_semantic_cuda.json,1.0923271639715286,1.0944329759352205,0.0
alpaca_eval,13.742383441728201,shadow_kv_plus_lite,88.593890625,78.37054527112926,134.39904004849268,137.38821279839613,0,0.9921875,13.552083559646363,google/gemma-4-31B-it,102.708484375,90.65637264398673,153.05040235250544,158.48315540788462,0,0,semantic,127,16256,42,0,0,0,0,0,0.0,results_blackwell_semantic_gemma31_all_engines_longprefix_n128_20260714/google_gemma-4-31B-it/semantic/seed_42/alpaca_eval/shadow_kv_plus_lite/benchmark_hf_google_gemma-4-31B-it_public_dataset_alpaca_eval_semantic_cuda.json,1.138776008350083,1.1535425942285404,0.0
alpaca_eval,12.371239413491729,shadow_kv_plus_raw_observer,90.002171875,78.19322832551313,141.68394588364208,144.73686725905281,127,0.9921875,13.747675927225929,google/gemma-4-31B-it,102.708484375,90.65637264398673,153.05040235250544,158.48315540788462,127,0,semantic,127,16256,42,0,0,0,0,0,0.0,results_blackwell_semantic_gemma31_all_engines_longprefix_n128_20260714/google_gemma-4-31B-it/semantic/seed_42/alpaca_eval/shadow_kv_plus_raw_observer/benchmark_hf_google_gemma-4-31B-it_public_dataset_alpaca_eval_semantic_cuda.json,1.0802240253683932,1.094974337977265,0.0
alpaca_eval,17.236108019922277,strict_reactive_prefix_cache,85.0055390625,74.78537478945188,127.62445607836526,130.10099655584781,,0.9921875,17.506764711247882,google/gemma-4-31B-it,102.708484375,90.65637264398673,153.05040235250544,158.48315540788462,,,semantic,127,16256,42,,,,,,,results_blackwell_semantic_gemma31_all_engines_longprefix_n128_20260714/google_gemma-4-31B-it/semantic/seed_42/alpaca_eval/strict_reactive_prefix_cache/benchmark_hf_google_gemma-4-31B-it_public_dataset_alpaca_eval_semantic_cuda.json,1.1992247180158628,1.2181548151312842,0.0
